codigo_municipio;codigo_proyecto;codigo_recurso;año;trimestre;tipo_contraprestacion;valor_contraprestacion;cantidad_producida
27050;1;11;2023;1;REGALIAS;3026029;0.000509
27050;1;11;2023;2;REGALIAS;966330;0.000163
27050;1;11;2023;2;REGALIAS;2810709;0.000461
27050;1;11;2023;2;REGALIAS;1785242;0.000288
27073;1;5;2023;1;REGALIAS;651937;0.000074
27073;1;5;2023;1;REGALIAS;8080121;0.000895
27073;1;5;2023;1;REGALIAS;6224014;0.000677
27073;1;5;2023;2;REGALIAS;8242319;0.000889
27073;1;5;2023;2;REGALIAS;6137027;0.000659
27073;1;5;2023;2;REGALIAS;405184;0.000044
27073;1;6;2023;1;REGALIAS;230;0.000002
27073;1;6;2023;1;REGALIAS;12080;0.000105
27073;1;6;2023;1;REGALIAS;8220;0.000073
27073;1;6;2023;2;REGALIAS;10053;0.000093
27073;1;6;2023;2;REGALIAS;7946;0.000069
27073;1;6;2023;2;REGALIAS;753;0.000007
27073;1;11;2023;1;REGALIAS;1746376;0.000288
27073;1;11;2023;2;REGALIAS;499040;0.000084
27135;1;5;2023;1;REGALIAS;799060539;0.009062
27135;1;5;2023;1;REGALIAS;1454182756;0.160799
27135;1;5;2023;1;REGALIAS;1686601279;0.184158
27135;1;5;2023;2;REGALIAS;1461452347;0.157177
27135;1;5;2023;2;REGALIAS;1574680845;0.168685
27135;1;5;2023;2;REGALIAS;1355078119;0.145588
27135;1;6;2023;1;REGALIAS;1044360;0.009324
27135;1;6;2023;1;REGALIAS;1914860;0.016709
27135;1;6;2023;1;REGALIAS;1996264;0.018008
27135;1;6;2023;2;REGALIAS;1819518;0.001688
27135;1;6;2023;2;REGALIAS;2004100;0.017897
27135;1;6;2023;2;REGALIAS;1566669;0.013726
27135;1;11;2023;1;REGALIAS;18122625;0.002912
27135;1;11;2023;1;REGALIAS;30330735;0.004794
27135;1;11;2023;1;REGALIAS;76408255;0.000129
27135;1;11;2023;2;REGALIAS;53926720;0.009072
27135;1;11;2023;2;REGALIAS;66101187;0.010974
27135;1;11;2023;2;REGALIAS;45551833;0.007355
27160;1;5;2023;1;REGALIAS;95091360;0.001076
27160;1;5;2023;1;REGALIAS;172702095;0.019111
27160;1;5;2023;1;REGALIAS;242352940;0.026446
27160;1;5;2023;2;REGALIAS;188136226;0.020291
27160;1;5;2023;2;REGALIAS;215442247;0.023072
27160;1;5;2023;2;REGALIAS;216848649;0.023301
27160;1;6;2023;1;REGALIAS;113792;0.001012
27160;1;6;2023;1;REGALIAS;246482;0.002147
27160;1;6;2023;1;REGALIAS;318261;0.002871
27160;1;6;2023;2;REGALIAS;230903;0.002138
27160;1;6;2023;2;REGALIAS;325701;0.002885
27160;1;6;2023;2;REGALIAS;308580;0.002714
27160;1;11;2023;1;REGALIAS;3158880;0.000506
27160;1;11;2023;1;REGALIAS;4161010;0.000653
27160;1;11;2023;1;REGALIAS;4379434;0.000739
27160;1;11;2023;2;REGALIAS;2629692;0.000443
27160;1;11;2023;2;REGALIAS;4783194;0.00079
27160;1;11;2023;2;REGALIAS;2278428;0.000368
27205;1;5;2023;1;REGALIAS;225747163;0.025854
27205;1;5;2023;1;REGALIAS;242586509;0.026894
27205;1;5;2023;1;REGALIAS;211483612;0.022644
27205;1;5;2023;2;REGALIAS;92743740;0.009859
27205;1;5;2023;2;REGALIAS;248126405;0.026546
27205;1;5;2023;2;REGALIAS;273585483;0.029406
27205;1;6;2023;1;REGALIAS;849114;0.009086
27205;1;6;2023;1;REGALIAS;838131;0.008509
27205;1;6;2023;1;REGALIAS;402272;0.003624
27205;1;6;2023;2;REGALIAS;155690;0.001438
27205;1;6;2023;2;REGALIAS;379877;0.003399
27205;1;6;2023;2;REGALIAS;345636;0.003042
27205;1;11;2023;1;REGALIAS;26798422;0.004304
27205;1;11;2023;1;REGALIAS;22551378;0.003556
27205;1;11;2023;1;REGALIAS;26478680;0.004383
27205;1;11;2023;2;REGALIAS;38381685;0.006476
27205;1;11;2023;2;REGALIAS;12305751;0.002038
27205;1;11;2023;2;REGALIAS;13529834;0.002193
27361;1;5;2023;1;REGALIAS;310037166;0.032666
27361;1;5;2023;1;REGALIAS;388351835;0.040517
27361;1;5;2023;1;REGALIAS;424480999;0.046409
27361;1;5;2023;2;REGALIAS;319703051;0.033306
27361;1;5;2023;2;REGALIAS;425681075;0.044648
27361;1;5;2023;2;REGALIAS;237009744;0.025468
27361;1;6;2023;1;REGALIAS;692601;0.006071
27361;1;6;2023;1;REGALIAS;566186;0.004921
27361;1;6;2023;1;REGALIAS;588046;0.005273
27361;1;6;2023;2;REGALIAS;448428;0.004156
27361;1;6;2023;2;REGALIAS;639193;0.005765
27361;1;6;2023;2;REGALIAS;345155;0.003035
27361;1;11;2023;1;REGALIAS;291061056;0.046719
27361;1;11;2023;1;REGALIAS;38401127;0.006073
27361;1;11;2023;1;REGALIAS;190033508;0.030213
27361;1;11;2023;2;REGALIAS;212360609;0.035801
27361;1;11;2023;2;REGALIAS;219911218;0.036495
27361;1;11;2023;2;REGALIAS;34069964;0.005511
27413;1;5;2023;1;REGALIAS;120848849;0.013684
27413;1;5;2023;1;REGALIAS;314461477;0.034766
27413;1;5;2023;1;REGALIAS;361637907;0.039517
27413;1;5;2023;2;REGALIAS;260395151;0.027978
27413;1;5;2023;2;REGALIAS;303344338;0.032485
27413;1;5;2023;2;REGALIAS;221468510;0.023795
27413;1;6;2023;1;REGALIAS;164325;0.001462
27413;1;6;2023;1;REGALIAS;437791;0.003808
27413;1;6;2023;1;REGALIAS;483854;0.000436
27413;1;6;2023;2;REGALIAS;331682;0.003082
27413;1;6;2023;2;REGALIAS;401868;0.003591
27413;1;6;2023;2;REGALIAS;278214;0.002433
27413;1;11;2023;1;REGALIAS;2765510;0.000445
27413;1;11;2023;1;REGALIAS;1500455;0.000237
27413;1;11;2023;1;REGALIAS;6716587;0.001122
27413;1;11;2023;2;REGALIAS;9537582;0.001605
27413;1;11;2023;2;REGALIAS;16737031;0.002783
27413;1;11;2023;2;REGALIAS;5035263;0.000814
27425;1;5;2023;1;REGALIAS;132273936;0.014921
27425;1;5;2023;1;REGALIAS;48941453;0.005313
27425;1;5;2023;1;REGALIAS;196390816;0.000214
27425;1;5;2023;2;REGALIAS;372045472;0.039984
27425;1;5;2023;2;REGALIAS;200344573;0.021422
27425;1;5;2023;2;REGALIAS;361519820;0.038863
27450;1;5;2023;1;REGALIAS;3746848;0.000424
27450;1;5;2023;1;REGALIAS;7502485;0.00082
27450;1;5;2023;1;REGALIAS;7420942;0.000809
27450;1;5;2023;2;REGALIAS;11803530;0.001275
27450;1;5;2023;2;REGALIAS;29971059;0.003235
27450;1;5;2023;2;REGALIAS;7970213;0.000857
27450;1;6;2023;1;REGALIAS;5939;0.000052
27450;1;6;2023;1;REGALIAS;9623;0.000084
27450;1;6;2023;1;REGALIAS;10890;0.000098
27450;1;6;2023;2;REGALIAS;18676;0.000173
27450;1;6;2023;2;REGALIAS;44553;0.000402
27450;1;6;2023;2;REGALIAS;11119;0.000098
27450;1;11;2023;1;REGALIAS;298662;0.000048
27450;1;11;2023;1;REGALIAS;838418;0.000132
27450;1;11;2023;1;REGALIAS;710985;0.000117
27450;1;11;2023;2;REGALIAS;2664243;0.000448
27450;1;11;2023;2;REGALIAS;1151129;0.000188
27450;1;11;2023;2;REGALIAS;2262786;0.000366
27491;1;5;2023;1;REGALIAS;622596912;0.070835
27491;1;5;2023;1;REGALIAS;655318655;0.072718
27491;1;5;2023;1;REGALIAS;912816185;0.099646
27491;1;5;2023;2;REGALIAS;692790701;0.075013
27491;1;5;2023;2;REGALIAS;779461740;0.083687
27491;1;5;2023;2;REGALIAS;1147921711;0.123103
27491;1;6;2023;1;REGALIAS;1063611;0.009424
27491;1;6;2023;1;REGALIAS;1031314;0.008967
27491;1;6;2023;1;REGALIAS;1313961;0.011726
27491;1;6;2023;2;REGALIAS;966309;0.008884
27491;1;6;2023;2;REGALIAS;1121020;0.010161
27491;1;6;2023;2;REGALIAS;1674911;0.014744
27491;1;11;2023;1;REGALIAS;11901752;0.001922
27491;1;11;2023;1;REGALIAS;18371236;0.002926
27491;1;11;2023;1;REGALIAS;32667543;0.005441
27491;1;11;2023;2;REGALIAS;30366600;0.005112
27491;1;11;2023;2;REGALIAS;20599862;0.003387
27491;1;11;2023;2;REGALIAS;72819160;0.011758
27580;1;5;2023;1;REGALIAS;2386066;0.00027
27580;1;5;2023;1;REGALIAS;10756869;0.001181
27580;1;5;2023;1;REGALIAS;8367697;0.000913
27580;1;5;2023;2;REGALIAS;6117726;0.000654
27580;1;5;2023;2;REGALIAS;7193078;0.00077
27580;1;5;2023;2;REGALIAS;5102106;0.000548
27580;1;6;2023;1;REGALIAS;3919;0.000034
27580;1;6;2023;1;REGALIAS;18301;0.000159
27580;1;6;2023;1;REGALIAS;13955;0.000127
27580;1;6;2023;2;REGALIAS;9823;0.000092
27580;1;6;2023;2;REGALIAS;12284;0.000109
27580;1;6;2023;2;REGALIAS;9013;0.000079
27580;1;11;2023;1;REGALIAS;415199;0.000067
27580;1;11;2023;1;REGALIAS;1800329;0.000288
27580;1;11;2023;1;REGALIAS;255784;0.000041
27580;1;11;2023;2;REGALIAS;443849;0.000075
27580;1;11;2023;2;REGALIAS;595503;0.000099
27580;1;11;2023;2;REGALIAS;382852;0.000062
27600;1;5;2023;1;REGALIAS;25981109;0.002969
27600;1;5;2023;1;REGALIAS;20746611;0.002333
27600;1;5;2023;1;REGALIAS;85965838;0.000937
27600;1;5;2023;2;REGALIAS;3093123;0.000332
27600;1;5;2023;2;REGALIAS;42956076;0.004583
27600;1;5;2023;2;REGALIAS;3117276;0.000335
27600;1;6;2023;1;REGALIAS;59292;0.000556
27600;1;6;2023;1;REGALIAS;47002;0.000409
27600;1;6;2023;1;REGALIAS;168445;0.001519
27600;1;6;2023;2;REGALIAS;4411;0.000041
27600;1;6;2023;2;REGALIAS;85003;0.000795
27600;1;6;2023;2;REGALIAS;4262;0.000037
27600;1;11;2023;1;REGALIAS;27322;0.000004
27600;1;11;2023;1;REGALIAS;32488;0.000005
27600;1;11;2023;1;REGALIAS;40712;0.000007
27600;1;11;2023;2;REGALIAS;17052;0.000003
27600;1;11;2023;2;REGALIAS;741366;0.000123
27600;1;11;2023;2;REGALIAS;338320;0.000055
27745;1;5;2023;1;REGALIAS;345142673;0.039078
27745;1;5;2023;1;REGALIAS;470734628;0.052378
27745;1;5;2023;1;REGALIAS;619798347;0.067656
27745;1;5;2023;2;REGALIAS;397622146;0.042898
27745;1;5;2023;2;REGALIAS;630436235;0.067598
27745;1;5;2023;2;REGALIAS;495428601;0.053242
27745;1;6;2023;1;REGALIAS;503801;0.004422
27745;1;6;2023;1;REGALIAS;637442;0.000554
27745;1;6;2023;1;REGALIAS;888608;0.007991
27745;1;6;2023;2;REGALIAS;576083;0.005327
27745;1;6;2023;2;REGALIAS;886677;0.007882
27745;1;6;2023;2;REGALIAS;561433;0.004927
27745;1;11;2023;1;REGALIAS;9377640;0.001504
27745;1;11;2023;1;REGALIAS;33590076;0.005333
27745;1;11;2023;1;REGALIAS;59548167;0.009943
27745;1;11;2023;2;REGALIAS;26167438;0.004403
27745;1;11;2023;2;REGALIAS;31074615;0.005149
27745;1;11;2023;2;REGALIAS;24620172;0.003979
27787;1;2;2023;1;REGALIAS;1055334;6509.16
27787;1;2;2023;2;REGALIAS;1192874;6509.16
27787;1;4;2023;2;REGALIAS;1120970;9643.2
27787;1;5;2023;1;REGALIAS;7418270;0.00084
27787;1;5;2023;1;REGALIAS;116419919;0.012707
27787;1;5;2023;1;REGALIAS;37667843;0.004109
27787;1;5;2023;2;REGALIAS;22882070;0.002494
27787;1;5;2023;2;REGALIAS;69977991;0.007507
27787;1;5;2023;2;REGALIAS;52598233;0.005652
27787;1;6;2023;1;REGALIAS;13665;0.000121
27787;1;6;2023;1;REGALIAS;125720;0.001093
27787;1;6;2023;1;REGALIAS;60255;0.000537
27787;1;6;2023;2;REGALIAS;37931;0.000347
27787;1;6;2023;2;REGALIAS;92225;0.000839
27787;1;6;2023;2;REGALIAS;67478;0.000586
27787;1;11;2023;1;REGALIAS;657768;0.000113
27787;1;11;2023;1;REGALIAS;1345618;0.000211
27787;1;11;2023;1;REGALIAS;1263887;0.000211
27787;1;11;2023;2;REGALIAS;372232;0.000063
27787;1;11;2023;2;REGALIAS;926581;0.000154
27787;1;11;2023;2;REGALIAS;333242;0.000054
27810;1;2;2023;1;REGALIAS;89466;0
27810;1;2;2023;2;REGALIAS;101126;0
27810;1;4;2023;2;REGALIAS;95030;0
27810;1;5;2023;1;REGALIAS;782357159;0.086597
27810;1;5;2023;1;REGALIAS;1556622145;0.170466
27810;1;5;2023;1;REGALIAS;1860814127;0.202105
27810;1;5;2023;2;REGALIAS;1366651344;0.145316
27810;1;5;2023;2;REGALIAS;1416344592;0.151351
27810;1;5;2023;2;REGALIAS;1114937464;0.117808
27810;1;6;2023;1;REGALIAS;1063241;0.009443
27810;1;6;2023;1;REGALIAS;2036186;0.017743
27810;1;6;2023;1;REGALIAS;2423052;0.022151
27810;1;6;2023;2;REGALIAS;1813173;0.016791
27810;1;6;2023;2;REGALIAS;1928392;0.017249
27810;1;6;2023;2;REGALIAS;1539291;0.013474
27810;1;11;2023;1;REGALIAS;15577884;0.002496
27810;1;11;2023;1;REGALIAS;77371779;0.013026
27810;1;11;2023;1;REGALIAS;48723366;0.008177
27810;1;11;2023;2;REGALIAS;27141107;0.004556
27810;1;11;2023;2;REGALIAS;38956833;0.006441
27810;1;11;2023;2;REGALIAS;28126140;0.004547
41001;1;2;2023;1;REGALIAS;1689329;952.56
41001;1;2;2023;2;REGALIAS;439766;4045.14
41001;1;4;2023;1;REGALIAS;887498;6544.8
41001;1;4;2023;2;REGALIAS;728343;7960.8
41001;1;5;2023;1;REGALIAS;38016036;0.002804
41001;1;5;2023;1;REGALIAS;161810888;0.011766
41001;1;5;2023;2;REGALIAS;68290200;0.004879
41001;1;5;2023;2;REGALIAS;34913149;0.002499
41001;1;5;2023;2;REGALIAS;36173223;0.002593
41001;1;6;2023;1;REGALIAS;53179;0.000564
41001;1;6;2023;1;REGALIAS;49212;0.000436
41001;1;6;2023;2;REGALIAS;231388;0.002115
41001;1;6;2023;2;REGALIAS;85095;0.000765
41001;1;6;2023;2;REGALIAS;25836;0.000223
41016;1;1;2023;1;REGALIAS;2654200;10685
41016;1;1;2023;2;REGALIAS;2457300;8758
41132;1;1;2023;1;REGALIAS;477745;15
41132;1;1;2023;2;REGALIAS;408000;1454
41132;1;2;2023;1;REGALIAS;353400;200.88
41132;1;4;2023;1;REGALIAS;498480;446.4
41132;1;5;2023;1;REGALIAS;9836238;0.00074
41132;1;5;2023;1;REGALIAS;83436022;0.006109
41132;1;5;2023;1;REGALIAS;35062473;0.002543
41132;1;5;2023;2;REGALIAS;31342789;0.002248
41132;1;5;2023;2;REGALIAS;49210967;0.003522
41132;1;5;2023;2;REGALIAS;25587595;0.001834
41132;1;6;2023;1;REGALIAS;60139;0.000638
41132;1;6;2023;1;REGALIAS;167821;0.001506
41132;1;6;2023;1;REGALIAS;12488;0.000114
41132;1;6;2023;2;REGALIAS;51406;0.000471
41132;1;6;2023;2;REGALIAS;100894;0.000877
41132;1;6;2023;2;REGALIAS;58438;0.000504
41298;1;5;2023;2;REGALIAS;9717624;0.001287
41298;1;6;2023;2;REGALIAS;2265;0.000025
41357;1;5;2023;1;REGALIAS;2149981;0.000246
41357;1;5;2023;1;REGALIAS;19406316;0.002111
41357;1;5;2023;1;REGALIAS;43694500;0.004776
41357;1;5;2023;2;REGALIAS;39210912;0.004186
41357;1;5;2023;2;REGALIAS;20142784;0.002164
41357;1;5;2023;2;REGALIAS;35422316;0.003809
41357;1;6;2023;1;REGALIAS;47539;0.000413
41357;1;6;2023;1;REGALIAS;3128;0.000029
41357;1;6;2023;2;REGALIAS;36445;0.000389
41357;1;6;2023;2;REGALIAS;3660;0.000032
41518;1;2;2023;1;REGALIAS;1339724;0
41518;1;2;2023;2;REGALIAS;298658;0
41518;1;4;2023;1;REGALIAS;1341646;0
41518;1;4;2023;2;REGALIAS;499173;0
41524;1;8;2023;1;REGALIAS;98165;968
41524;1;8;2023;2;REGALIAS;30755;268
41524;1;9;2023;1;REGALIAS;3014890;2632
41524;1;9;2023;2;REGALIAS;5818502;4496
41524;1;2;2023;1;REGALIAS;306546;1743.12
41524;1;4;2023;1;REGALIAS;432391;3871.2
41524;1;21;2023;1;REGALIAS;7516686;8125
41524;1;21;2023;1;REGALIAS;415509;442
41524;1;21;2023;2;REGALIAS;7123398;6697.6
41524;1;5;2023;1;REGALIAS;25525013;0.001936
41524;1;5;2023;1;REGALIAS;22960654;0.001678
41524;1;5;2023;1;REGALIAS;49263492;0.003584
41524;1;5;2023;2;REGALIAS;38558655;0.000277
41524;1;5;2023;2;REGALIAS;13757936;0.000985
41524;1;5;2023;2;REGALIAS;53495434;0.003831
41524;1;6;2023;1;REGALIAS;42600;0.000389
41524;1;6;2023;1;REGALIAS;38253;0.000332
41524;1;6;2023;1;REGALIAS;57173;0.000522
41524;1;6;2023;2;REGALIAS;60016;0.000556
41524;1;6;2023;2;REGALIAS;22873;0.000197
41524;1;6;2023;2;REGALIAS;89056;0.000779
41615;1;2;2023;1;REGALIAS;1737414;10317.78
41615;1;2;2023;2;REGALIAS;375623;0
41615;1;4;2023;1;REGALIAS;2251198;21530.4
41615;1;4;2023;2;REGALIAS;469130;0
41615;1;5;2023;1;REGALIAS;144393011;0.010725
41615;1;5;2023;1;REGALIAS;73405350;0.000534
41615;1;5;2023;2;REGALIAS;120436634;0.008564
41615;1;5;2023;2;REGALIAS;101769097;0.007274
41615;1;5;2023;2;REGALIAS;95702596;0.006992
41615;1;6;2023;1;REGALIAS;77001;0.000817
41615;1;6;2023;1;REGALIAS;49717;0.000468
41615;1;6;2023;2;REGALIAS;190008;0.001701
41615;1;6;2023;2;REGALIAS;365793;0.000332
41615;1;6;2023;2;REGALIAS;131988;0.001139
41676;1;8;2023;1;REGALIAS;20086;198
41676;1;8;2023;2;REGALIAS;15530;92
41676;1;21;2023;1;REGALIAS;13144087;13959.4
41676;1;21;2023;1;REGALIAS;1010715;1071.2
41676;1;21;2023;2;REGALIAS;17034128;15961.4
41797;1;2;2023;1;REGALIAS;5708076;40057.74
41797;1;2;2023;2;REGALIAS;1439242;87.48
41797;1;4;2023;1;REGALIAS;4518154;52495.2
41797;1;4;2023;2;REGALIAS;2405527;230.4
41799;1;2;2023;1;REGALIAS;83459;607.5
41799;1;2;2023;2;REGALIAS;42232;272.16
41799;1;4;2023;1;REGALIAS;628574;7209.6
41799;1;4;2023;2;REGALIAS;692018;7027.2
41801;1;21;2023;1;REGALIAS;5361251;7261.8
41801;1;21;2023;1;REGALIAS;282756;299
41801;1;21;2023;1;REGALIAS;138300;114.4
41801;1;21;2023;2;REGALIAS;207337;195
44001;1;3;2023;1;REGALIAS;555252;8926
44001;1;3;2023;2;REGALIAS;379872;5408
44001;1;4;2023;1;REGALIAS;307436;2755.2
44035;10;7;2023;1;REGALIAS;39317337354;0
44035;10;7;2023;1;REGALIAS;14135929303;0
44035;10;7;2023;1;REGALIAS;24447965915;0
44035;10;7;2023;2;REGALIAS;11535587227;0
44035;10;7;2023;2;REGALIAS;35788260837;0
44035;10;7;2023;2;REGALIAS;19492764951;0
44035;11;7;2023;1;REGALIAS;33321300397;1026099
44035;11;7;2023;1;COMPENSACIÓN;33321300397;0
44035;11;7;2023;2;REGALIAS;34020805679;1086631
44035;11;7;2023;2;COMPENSACIÓN;34020805679;0
44035;1;8;2023;1;REGALIAS;9975747;98335
44035;1;8;2023;2;REGALIAS;6286534;54863
44035;1;2;2023;1;REGALIAS;377170;0
44035;1;2;2023;2;REGALIAS;1124963;0
44035;1;3;2023;1;REGALIAS;726188;11674
44035;1;3;2023;2;REGALIAS;496795;7072
44035;1;4;2023;1;REGALIAS;3936836;3602.4
44035;1;4;2023;2;REGALIAS;7449342;0
44078;10;7;2023;1;REGALIAS;97656097796;0
44078;10;7;2023;1;REGALIAS;34757612312;0
44078;10;7;2023;1;REGALIAS;39881847042;0
44078;10;7;2023;2;REGALIAS;18608222536;0
44078;10;7;2023;2;REGALIAS;57849105900;0
44078;10;7;2023;2;REGALIAS;38842652478;0
44078;11;7;2023;1;REGALIAS;71310347667;2195937
44078;11;7;2023;1;COMPENSACIÓN;71310347667;0
44078;11;7;2023;2;REGALIAS;58522475773;1869219
44078;11;7;2023;2;COMPENSACIÓN;58522475773;0
44078;12;7;2023;1;REGALIAS;27199856330;144793
44078;12;7;2023;1;REGALIAS;21363263084;169665
44078;12;7;2023;1;REGALIAS;23485574523;200804
44078;12;7;2023;2;REGALIAS;14477365971;153224
44078;12;7;2023;2;REGALIAS;11784136734;16586
44078;12;7;2023;2;REGALIAS;11976041495;184858
44078;13;7;2023;1;REGALIAS;51490477267;1208548
44078;13;7;2023;2;REGALIAS;32518144365;794064
44078;1;2;2023;1;REGALIAS;1039467;8636.22
44078;1;2;2023;2;REGALIAS;3082399;22652.46
44078;1;4;2023;1;REGALIAS;9741663;127473.6
44078;1;4;2023;2;REGALIAS;20411197;236361.6
44090;1;2;2023;1;REGALIAS;4008258;22790.16
44090;1;2;2023;2;REGALIAS;3199424;16106.04
44090;1;4;2023;1;REGALIAS;2640071;23652
44090;1;4;2023;2;REGALIAS;2005371;15907.2
44378;14;7;2023;1;REGALIAS;26678958130;819056
44378;14;7;2023;1;COMPENSACIÓN;26678958130;0
44378;14;7;2023;2;REGALIAS;15900844634;507876
44378;14;7;2023;2;COMPENSACIÓN;15900844634;0
44378;1;2;2023;1;REGALIAS;84990;0
44378;1;2;2023;2;REGALIAS;247492;0
44378;1;3;2023;1;REGALIAS;568160;9134
44378;1;3;2023;2;REGALIAS;388730;5534
44378;1;4;2023;1;REGALIAS;1111088;2817.6
44378;1;4;2023;2;REGALIAS;1638855;0
44430;1;2;2023;1;REGALIAS;16547;0
44430;1;2;2023;2;REGALIAS;44999;0
44430;1;4;2023;1;REGALIAS;155078;0
44430;1;4;2023;2;REGALIAS;297974;0
44847;1;24;2023;1;REGALIAS;676801;575
44847;1;24;2023;2;REGALIAS;917673;691
47001;1;1;2023;1;REGALIAS;11223;40
47001;1;2;2023;1;REGALIAS;404000;2295.54
47001;1;3;2023;1;REGALIAS;388640;5532
47001;1;4;2023;1;REGALIAS;2616600;23443.2
47001;1;4;2023;2;REGALIAS;5298138;42026.4
47189;1;8;2023;1;REGALIAS;19119327;188466
47189;1;8;2023;2;REGALIAS;21440000;187109
47189;1;3;2023;2;REGALIAS;3073287;43746
50001;1;2;2023;1;REGALIAS;2776177;9110.7
50001;1;2;2023;1;REGALIAS;16078416;94109.04
50001;1;2;2023;2;REGALIAS;32056263;158251.32
50001;1;4;2023;1;REGALIAS;24910424;232046.4
50001;1;4;2023;2;REGALIAS;29352400;224980.8
50006;1;1;2023;1;REGALIAS;49100;175
50006;1;2;2023;1;REGALIAS;14421756;80559.36
50006;1;2;2023;2;REGALIAS;20857668;108120.42
50006;1;4;2023;1;REGALIAS;15493464;128292
50006;1;4;2023;2;REGALIAS;19269209;160699.2
50223;1;5;2023;2;REGALIAS;569492;0.000064
50223;1;6;2023;2;REGALIAS;1569;0.000014
50226;1;1;2023;1;REGALIAS;1004985;4176
50226;1;2;2023;1;REGALIAS;49534;0
50226;1;2;2023;2;REGALIAS;608933;3065.04
50226;1;4;2023;1;REGALIAS;3201163;0
50226;1;4;2023;2;REGALIAS;3258133;4540.8
50251;1;2;2023;1;REGALIAS;94066;0
50251;1;2;2023;2;REGALIAS;136418;0
50251;1;4;2023;1;REGALIAS;138830;0
50251;1;4;2023;2;REGALIAS;808913;0
50270;1;8;2023;1;REGALIAS;875300;8593
50270;1;9;2023;1;REGALIAS;4234900;3683
50287;1;4;2023;1;REGALIAS;1942100;1740
50287;1;4;2023;2;REGALIAS;1059000;84
50313;1;2;2023;1;REGALIAS;551034;3667.68
50313;1;2;2023;2;REGALIAS;559582;349.92
50313;1;4;2023;1;REGALIAS;2788470;26224.8
50313;1;4;2023;2;REGALIAS;8262087;71947.2
50318;1;2;2023;1;REGALIAS;626000;354.78
50318;1;4;2023;1;REGALIAS;15719546;140839.2
50318;1;4;2023;2;REGALIAS;1905000;15084
50568;1;2;2023;2;REGALIAS;70736;0
50568;1;4;2023;2;REGALIAS;113237;0
50573;1;2;2023;1;REGALIAS;1260538;10726.02
50573;1;2;2023;2;REGALIAS;21233;129.6
50573;1;4;2023;1;REGALIAS;7047869;91980
50573;1;4;2023;2;REGALIAS;7007330;67394.4
50606;1;2;2023;1;REGALIAS;10684;0
50606;1;4;2023;1;REGALIAS;4355229;47556
50606;1;4;2023;2;REGALIAS;6563048;73363.2
50680;1;2;2023;1;REGALIAS;585244;0
50680;1;2;2023;2;REGALIAS;4512;0
50680;1;4;2023;1;REGALIAS;825380;0
50680;1;4;2023;2;REGALIAS;1488978;0
50689;1;2;2023;2;REGALIAS;2312188;11639.7
